MantleCenter 3529 0.2213376 0.2692308 
Tail 3529 0.1671975 0.4289941 
MantleCenter 3530 0.2213376 0.2633136 
Tail 3530 0.1671975 0.4319527 
MantleCenter 3531 0.2181529 0.2721893 
Tail 3531 0.1671975 0.4260355 
MantleCenter 3532 0.2181529 0.260355 
Tail 3532 0.1656051 0.4260355 
MantleCenter 3533 0.2197452 0.2633136 
Tail 3533 0.1640127 0.4171598 
MantleCenter 3534 0.2229299 0.2662722 
Tail 3534 0.1656051 0.4319527 
MantleCenter 3535 0.2229299 0.2692308 
Tail 3535 0.1640127 0.4260355 
MantleCenter 3536 0.2229299 0.2662722 
Tail 3536 0.1640127 0.4230769 
MantleCenter 3537 0.2245223 0.2721893 
Tail 3537 0.1656051 0.4260355 
MantleCenter 3538 0.2245223 0.2633136 
Tail 3538 0.1624204 0.4319527 
MantleCenter 3539 0.2245223 0.2692308 
Tail 3539 0.160828 0.4349113 
MantleCenter 3540 0.2245223 0.2662722 
Tail 3540 0.1640127 0.4319527 
MantleCenter 3541 0.2229299 0.2662722 
Tail 3541 0.1624204 0.4349113 
MantleCenter 3542 0.2229299 0.2692308 
Tail 3542 0.160828 0.4408284 
MantleCenter 3543 0.2261146 0.2662722 
Tail 3543 0.1656051 0.4289941 
MantleCenter 3544 0.2261146 0.2692308 
Tail 3544 0.1624204 0.4408284 
MantleCenter 3545 0.2245223 0.2692308 
Tail 3545 0.1671975 0.4349113 
MantleCenter 3546 0.2261146 0.2692308 
Tail 3546 0.1640127 0.4349113 
MantleCenter 3547 0.2292994 0.2633136 
Tail 3547 0.1656051 0.443787 
MantleCenter 3548 0.2420382 0.2485207 
Tail 3548 0.1640127 0.4349113 
MantleCenter 3549 0.2372611 0.2544379 
Tail 3549 0.1656051 0.4349113 
MantleCenter 3550 0.2356688 0.2662722 
Tail 3550 0.1640127 0.4378698 
MantleCenter 3551 0.2340764 0.2633136 
Tail 3551 0.1656051 0.4378698 
MantleCenter 3552 0.2340764 0.2721893 
Tail 3552 0.1656051 0.443787 
MantleCenter 3553 0.2308917 0.2781065 
Tail 3553 0.1656051 0.4408284 
MantleCenter 3554 0.2340764 0.2840237 
Tail 3554 0.1640127 0.443787 
MantleCenter 3555 0.2340764 0.2781065 
Tail 3555 0.1687898 0.4319527 
MantleCenter 3556 0.2340764 0.2781065 
Tail 3556 0.1703822 0.4319527 
MantleCenter 3557 0.2356688 0.2781065 
Tail 3557 0.1687898 0.4349113 
MantleCenter 3558 0.2372611 0.2751479 
Tail 3558 0.1735669 0.4349113 
MantleCenter 3559 0.2356688 0.2810651 
Tail 3559 0.1767516 0.4408284 
MantleCenter 3560 0.2340764 0.2840237 
Tail 3560 0.1751592 0.4408284 
MantleCenter 3561 0.2356688 0.2840237 
Tail 3561 0.1719745 0.4349113 
MantleCenter 3562 0.2340764 0.2810651 
Tail 3562 0.1751592 0.4319527 
MantleCenter 3563 0.2356688 0.2810651 
Tail 3563 0.1735669 0.4319527 
MantleCenter 3564 0.2372611 0.2781065 
Tail 3564 0.1767516 0.4378698 
MantleCenter 3565 0.2388535 0.2751479 
Tail 3565 0.178344 0.4378698 
MantleCenter 3566 0.2372611 0.2751479 
Tail 3566 0.1799363 0.443787 
MantleCenter 3567 0.2372611 0.2721893 
Tail 3567 0.1847134 0.4378698 
MantleCenter 3568 0.2420382 0.2751479 
Tail 3568 0.183121 0.4378698 
MantleCenter 3569 0.2436306 0.260355 
Tail 3569 0.1863057 0.4378698 
MantleCenter 3570 0.2420382 0.2633136 
Tail 3570 0.1910828 0.4378698 
MantleCenter 3571 0.2436306 0.260355 
Tail 3571 0.1910828 0.443787 
MantleCenter 3572 0.2436306 0.260355 
Tail 3572 0.1942675 0.4408284 
MantleCenter 3573 0.2436306 0.2544379 
Tail 3573 0.1958599 0.4319527 
MantleCenter 3574 0.2436306 0.2514793 
Tail 3574 0.2038217 0.4349113 
MantleCenter 3575 0.2468153 0.2514793 
Tail 3575 0.2038217 0.4319527 
MantleCenter 3576 0.2484076 0.2426036 
Tail 3576 0.2038217 0.4289941 
MantleCenter 3577 0.25 0.2366864 
Tail 3577 0.2070064 0.4260355 
MantleCenter 3578 0.2484076 0.2366864 
Tail 3578 0.2085987 0.4260355 
MantleCenter 3579 0.2468153 0.2248521 
Tail 3579 0.2101911 0.4201183 
MantleCenter 3580 0.25 0.2278107 
Tail 3580 0.2165605 0.4112426 
MantleCenter 3581 0.25 0.2248521 
Tail 3581 0.2197452 0.4142012 
MantleCenter 3582 0.25 0.2130177 
Tail 3582 0.2213376 0.4112426 
MantleCenter 3583 0.25 0.2130177 
Tail 3583 0.2229299 0.4053254 
MantleCenter 3584 0.2531847 0.2071006 
Tail 3584 0.2229299 0.4053254 
MantleCenter 3585 0.2515924 0.2011834 
Tail 3585 0.2261146 0.3994083 
MantleCenter 3586 0.2531847 0.1982249 
Tail 3586 0.2292994 0.3905326 
MantleCenter 3587 0.2515924 0.1982249 
Tail 3587 0.2261146 0.3964497 
MantleCenter 3588 0.2547771 0.1923077 
Tail 3588 0.2308917 0.387574 
MantleCenter 3589 0.2547771 0.1952663 
Tail 3589 0.2292994 0.3905326 
MantleCenter 3590 0.2563694 0.1863905 
Tail 3590 0.2308917 0.3846154 
MantleCenter 3591 0.2547771 0.1893491 
Tail 3591 0.2308917 0.3786982 
MantleCenter 3592 0.2531847 0.1863905 
Tail 3592 0.2324841 0.3846154 
MantleCenter 3593 0.2547771 0.183432 
Tail 3593 0.2308917 0.3757396 
MantleCenter 3594 0.2563694 0.1715976 
Tail 3594 0.2292994 0.3698225 
MantleCenter 3595 0.2531847 0.1775148 
Tail 3595 0.2292994 0.3727811 
MantleCenter 3596 0.2515924 0.168639 
Tail 3596 0.2356688 0.3698225 
MantleCenter 3597 0.2547771 0.1656805 
Tail 3597 0.2308917 0.3698225 
MantleCenter 3598 0.2547771 0.1627219 
Tail 3598 0.2308917 0.3639053 
MantleCenter 3599 0.2547771 0.1597633 
Tail 3599 0.2356688 0.3579882 
MantleCenter 3600 0.2547771 0.1538462 
Tail 3600 0.2356688 0.3550296 
MantleCenter 3601 0.2563694 0.1390533 
Tail 3601 0.2356688 0.3461539 
MantleCenter 3602 0.2563694 0.1449704 
Tail 3602 0.2388535 0.3461539 
MantleCenter 3603 0.2579618 0.1420118 
Tail 3603 0.2356688 0.3431953 
MantleCenter 3604 0.2611465 0.1449704 
Tail 3604 0.2356688 0.3431953 
MantleCenter 3605 0.2563694 0.1331361 
Tail 3605 0.2420382 0.3372781 
MantleCenter 3606 0.2563694 0.1331361 
Tail 3606 0.2420382 0.3343195 
MantleCenter 3607 0.2563694 0.1301775 
Tail 3607 0.2436306 0.3343195 
MantleCenter 3608 0.2595541 0.1242604 
Tail 3608 0.2420382 0.3313609 
MantleCenter 3609 0.2563694 0.1272189 
Tail 3609 0.2404459 0.3343195 
