MantleCenter 3848 0.3136943 -0.2928994 
Tail 3848 0.2627389 -0.5059171 
MantleCenter 3849 0.3089172 -0.2988166 
Tail 3849 0.2659236 -0.5029586 
MantleCenter 3850 0.3136943 -0.3017752 
Tail 3850 0.2675159 -0.5029586 
MantleCenter 3851 0.3136943 -0.3017752 
Tail 3851 0.2691083 -0.5029586 
MantleCenter 3852 0.3152866 -0.3076923 
Tail 3852 0.2643312 -0.4940828 
MantleCenter 3853 0.321656 -0.3017752 
Tail 3853 0.2659236 -0.5059171 
MantleCenter 3854 0.3184713 -0.2988166 
Tail 3854 0.2691083 -0.5147929 
MantleCenter 3855 0.3248408 -0.295858 
Tail 3855 0.2707006 -0.5207101 
MantleCenter 3856 0.3184713 -0.2810651 
Tail 3856 0.2659236 -0.5266272 
MantleCenter 3857 0.316879 -0.295858 
Tail 3857 0.2707006 -0.5266272 
MantleCenter 3858 0.3280255 -0.2840237 
Tail 3858 0.2738853 -0.5266272 
MantleCenter 3859 0.3248408 -0.2899408 
Tail 3859 0.2738853 -0.5059171 
MantleCenter 3860 0.3200637 -0.295858 
Tail 3860 0.2738853 -0.5088757 
MantleCenter 3861 0.3248408 -0.3106509 
Tail 3861 0.2707006 -0.5177515 
MantleCenter 3862 0.3264331 -0.3017752 
Tail 3862 0.2754777 -0.5207101 
MantleCenter 3863 0.3248408 -0.3195266 
Tail 3863 0.2738853 -0.5236686 
MantleCenter 3864 0.3232484 -0.3284024 
Tail 3864 0.2818471 -0.5236686 
MantleCenter 3865 0.3264331 -0.3254438 
Tail 3865 0.2754777 -0.5147929 
MantleCenter 3866 0.3264331 -0.3195266 
Tail 3866 0.2834395 -0.5147929 
MantleCenter 3867 0.3296178 -0.316568 
Tail 3867 0.2834395 -0.5177515 
MantleCenter 3868 0.3312102 -0.3254438 
Tail 3868 0.2850319 -0.5147929 
MantleCenter 3869 0.3312102 -0.2988166 
Tail 3869 0.2898089 -0.5029586 
MantleCenter 3870 0.3343949 -0.3047337 
Tail 3870 0.2850319 -0.5147929 
MantleCenter 3871 0.3359873 -0.3136095 
Tail 3871 0.2834395 -0.5147929 
MantleCenter 3872 0.3343949 -0.3106509 
Tail 3872 0.2850319 -0.5088757 
MantleCenter 3873 0.3312102 -0.3195266 
Tail 3873 0.2866242 -0.5088757 
MantleCenter 3874 0.3312102 -0.3195266 
Tail 3874 0.2898089 -0.5088757 
MantleCenter 3875 0.3328025 -0.3136095 
Tail 3875 0.2882166 -0.5177515 
MantleCenter 3876 0.3343949 -0.316568 
Tail 3876 0.2898089 -0.5088757 
MantleCenter 3877 0.3359873 -0.316568 
Tail 3877 0.2929936 -0.5088757 
MantleCenter 3878 0.3359873 -0.3195266 
Tail 3878 0.2929936 -0.5088757 
MantleCenter 3879 0.339172 -0.3136095 
Tail 3879 0.2961783 -0.5177515 
MantleCenter 3880 0.3423567 -0.3076923 
Tail 3880 0.294586 -0.5118343 
MantleCenter 3881 0.343949 -0.3106509 
Tail 3881 0.2961783 -0.5147929 
MantleCenter 3882 0.3407643 -0.3195266 
Tail 3882 0.2977707 -0.5147929 
MantleCenter 3883 0.3487261 -0.3254438 
Tail 3883 0.299363 -0.5177515 
MantleCenter 3884 0.3407643 -0.3254438 
Tail 3884 0.299363 -0.5207101 
MantleCenter 3885 0.3455414 -0.3343195 
Tail 3885 0.3009554 -0.5177515 
MantleCenter 3886 0.3423567 -0.3254438 
Tail 3886 0.3009554 -0.5207101 
MantleCenter 3887 0.3455414 -0.3254438 
Tail 3887 0.3041401 -0.5147929 
MantleCenter 3888 0.3487261 -0.3313609 
Tail 3888 0.3041401 -0.5207101 
MantleCenter 3889 0.3471338 -0.3284024 
Tail 3889 0.3041401 -0.5147929 
MantleCenter 3890 0.3503185 -0.316568 
Tail 3890 0.3073248 -0.5177515 
MantleCenter 3891 0.3487261 -0.3254438 
Tail 3891 0.3041401 -0.5266272 
MantleCenter 3892 0.3503185 -0.3254438 
Tail 3892 0.3105096 -0.5266272 
MantleCenter 3893 0.3519108 -0.3313609 
Tail 3893 0.3057325 -0.5236686 
MantleCenter 3894 0.3519108 -0.3284024 
Tail 3894 0.3105096 -0.5236686 
MantleCenter 3895 0.3582802 -0.3254438 
Tail 3895 0.3089172 -0.5177515 
MantleCenter 3896 0.3566879 -0.316568 
Tail 3896 0.3121019 -0.5266272 
MantleCenter 3897 0.3550955 -0.316568 
Tail 3897 0.3121019 -0.5147929 
MantleCenter 3898 0.3566879 -0.3224852 
Tail 3898 0.3136943 -0.5147929 
MantleCenter 3899 0.361465 -0.3224852 
Tail 3899 0.3136943 -0.5118343 
MantleCenter 3900 0.3582802 -0.316568 
Tail 3900 0.316879 -0.5118343 
MantleCenter 3901 0.361465 -0.3136095 
