MantleCenter 10900 0.4570064 0.1065089 
Tail 10900 0.3917198 0.3550296 
MantleCenter 11900 0.6178344 0.3491124 
Tail 11900 0.75 0.1982249 
MantleCenter 12900 0.6464968 0.3846154 
Tail 12900 0.7436306 0.1952663 
MantleCenter 13900 0.593949 0.3076923 
Tail 13900 0.7213376 0.3047337 
MantleCenter 14900 0.5636942 0.3017752 
Tail 14900 0.7117835 0.2721893 
MantleCenter 15000 0.6019108 0.3047337 
Tail 15000 0.7245223 0.260355 
MantleCenter 15100 0.6369427 0.2899408 
Tail 15100 0.75 0.2189349 
MantleCenter 16100 0.6178344 0.3076923 
Tail 16100 0.7436306 0.3698225 
MantleCenter 16200 0.6321656 0.3017752 
Tail 16200 0.7468153 0.3579882 
MantleCenter 17300 0.3901274 0.00295858 
Tail 17300 0.5254777 0.03846154 
MantleCenter 18300 0.2898089 -0.2455621 
Tail 18300 0.4203822 -0.1982249 
MantleCenter 18400 0.2866242 -0.2248521 
Tail 18400 0.4156051 -0.1952663 
MantleCenter 18500 0.2786624 -0.2159763 
Tail 18500 0.4124204 -0.1715976 
MantleCenter 18600 0.2802548 -0.2011834 
Tail 18600 0.4076433 -0.1597633 
MantleCenter 18700 0.2675159 -0.1952663 
Tail 18700 0.3964968 -0.147929 
MantleCenter 18800 0.2627389 -0.2544379 
Tail 18800 0.3789809 -0.2869822 
MantleCenter 18900 0.2929936 -0.4497041 
Tail 18900 0.3996815 -0.5532544 
MantleCenter 19000 0.3550955 -0.5325444 
Tail 19000 0.4872611 -0.5739645 
MantleCenter 19100 0.361465 -0.4940828 
Tail 19100 0.5 -0.4852071 
MantleCenter 19200 0.4028662 -0.4260355 
Tail 19200 0.5254777 -0.4349113 
MantleCenter 20300 0.5302548 -0.4526627 
Tail 20300 0.6480892 -0.5798817 
MantleCenter 20400 0.5047771 -0.4526627 
Tail 20400 0.6178344 -0.5946745 
MantleCenter 20500 0.4872611 -0.4467456 
Tail 20500 0.6082802 -0.5621302 
MantleCenter 20800 0.3869427 -0.3343195 
Tail 20800 0.5175159 -0.4585799 
MantleCenter 20900 0.3009554 -0.2514793 
Tail 20900 0.4410828 -0.3579882 
MantleCenter 21000 0.2627389 -0.2100592 
Tail 21000 0.3964968 -0.3017752 
MantleCenter 21100 0.2245223 -0.147929 
Tail 21100 0.361465 -0.2810651 
MantleCenter 21200 0.1671975 -0.07692308 
Tail 21200 0.2914013 -0.2307692 
MantleCenter 21300 0.1815287 -0.1745562 
Tail 21300 0.2961783 -0.316568 
MantleCenter 21400 0.3041401 -0.3431953 
Tail 21400 0.4156051 -0.4556213 
MantleCenter 21500 0.4044586 -0.3786982 
Tail 21500 0.5143312 -0.5473373 
MantleCenter 21600 0.410828 -0.2544379 
Tail 21600 0.5063694 -0.4349113 
MantleCenter 21700 0.4124204 -0.1420118 
Tail 21700 0.5079618 -0.3343195 
